Spectrum t0 t0_Err L0 L0_Err L1 L1_Err E1 E1_Err theta theta_Err
160 -0.668897 0.00405605 11.0336 0.000193065 0.709957 0.000108342 4923.05 0.0907625 38.0652 0.0856696
161 -0.668897 0.00405605 11.0336 0.000193065 0.711657 0.000108385 4917.69 0.0907979 35.9409 2.57862
162 -0.668897 0.00405605 11.0336 0.000193065 0.717182 0.000109352 4917.67 0.0916079 31.9164 0.13911
163 -0.668897 0.00405605 11.0336 0.000193065 0.724296 0.000117637 4911.96 0.0985486 42.4272 0.0666861
164 -0.668897 0.00405605 11.0336 0.000193065 0.719088 0.000105772 4913.31 0.0886088 38.7592 0.0903483
165 -0.668897 0.00405605 11.0336 0.000193065 0.714447 0.00010766 4913.43 0.0901911 34.8074 0.331641
166 -0.668897 0.00405605 11.0336 0.000193065 0.71722 0.000108166 4917.56 0.090615 32.4087 0.14312
167 -0.668897 0.00405605 11.0336 0.000193065 0.716662 0.000104465 4920.37 0.0875142 45.8872 0.141136
168 -0.668897 0.00405605 11.0336 0.000193065 0.706862 0.000102258 4918.61 0.0856658 42.3116 0.0842593
169 -0.668897 0.00405605 11.0336 0.000193065 0.709073 9.49273e-05 4914.91 0.0795242 39.3358 0.0623334
170 -0.668897 0.00405605 11.0336 0.000193065 0.709542 0.000104258 4921.98 0.0873406 36.9999 0.0802004
171 -0.668897 0.00405605 11.0336 0.000193065 0.721555 0.000120187 4929.26 0.100685 45.9234 0.129057
172 -0.668897 0.00405605 11.0336 0.000193065 0.711248 0.000137704 4919.88 0.11536 42.4909 0.113919
173 -0.668897 0.00405605 11.0336 0.000193065 0.71583 0.00203583 4909.25 1.70549 39.3979 0.0829048
174 -0.668897 0.00405605 11.0336 0.000193065 0.716482 0.000446789 4919.1 0.374292 37.0747 0.0764611
175 -0.668897 0.00405605 11.0336 0.000193065 0.508824 5.90274e-05 4917.97 0.0494495 55.0049 0.156825
176 -0.668897 0.00405605 11.0336 0.000193065 0.496706 5.49484e-05 4916.81 0.0460323 51.0432 0.140769
177 -0.668897 0.00405605 11.0336 0.000193065 0.495998 5.56671e-05 4915.98 0.0466344 47.9276 0.129335
178 -0.668897 0.00405605 11.0336 0.000193065 0.499507 6.114e-05 4919.41 0.0512193 45.9197 0.0985412
179 -0.668897 0.00405605 11.0336 0.000193065 0.513711 6.50535e-05 4917.82 0.0544978 54.8652 0.114389
180 -0.668897 0.00405605 11.0336 0.000193065 0.497897 6.73715e-05 4919.84 0.0564397 51.0376 0.234558
181 -0.668897 0.00405605 11.0336 0.000193065 0.470754 0.00030238 4940.23 0.253315 47.9813 0.0696823
182 -0.668897 0.00405605 11.0336 0.000193065 0.503096 0.000110803 4917.49 0.0928243 45.8458 0.123539
183 -0.668897 0.00405605 11.0336 0.000193065 0.732451 0.000108868 4914.1 0.0912032 60.2807 0.0471618
184 -0.668897 0.00405605 11.0336 0.000193065 0.721185 0.000105336 4912.64 0.0882437 58.2613 0.0696157
185 -0.668897 0.00405605 11.0336 0.000193065 0.721579 0.000101505 4912.4 0.085035 56.6801 0.0712124
186 -0.668897 0.00405605 11.0336 0.000193065 0.727749 0.000108947 4908.74 0.0912687 55.5846 0.115126
187 -0.668897 0.00405605 11.0336 0.000193065 0.731275 0.000128513 4916.17 0.10766 60.2685 0.0964785
188 -0.668897 0.00405605 11.0336 0.000193065 0.713803 0.000129072 4924.77 0.108129 58.3509 0.039055
189 -0.668897 0.00405605 11.0336 0.000193065 0.713213 0.000118103 4921.42 0.0989395 56.7468 0.0497053
190 -0.668897 0.00405605 11.0336 0.000193065 0.717156 0.000131977 4920.54 0.110562 55.5778 0.0555976
191 -0.668897 0.00405605 11.0336 0.000193065 0.517654 7.00793e-05 4916.44 0.0587081 69.4683 0.0964443
192 -0.668897 0.00405605 11.0336 0.000193065 0.501533 5.79869e-05 4917.71 0.0485778 67.6356 0.0524735
193 -0.668897 0.00405605 11.0336 0.000193065 0.502909 6.18244e-05 4913.21 0.0517926 66.1182 0.0583696
194 -0.668897 0.00405605 11.0336 0.000193065 0.509534 6.78581e-05 4917.04 0.0568473 63.8112 2.34249
195 -0.668897 0.00405605 11.0336 0.000193065 0.523 6.8995e-05 4921.01 0.0577997 69.9848 0.0816572
196 -0.668897 0.00405605 11.0336 0.000193065 0.510308 6.09158e-05 4919.41 0.0510315 67.9135 0.0312635
197 -0.668897 0.00405605 11.0336 0.000193065 0.50784 6.23499e-05 4915.11 0.0522329 66.3645 0.0630789
198 -0.668897 0.00405605 11.0336 0.000193065 0.5126 6.61553e-05 4916.48 0.0554208 65.3092 0.0678074
